date,hour,generation,year,month,day,lmp_dam,lmp_rtm,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyl1,skyl2,skyl3,skyl4,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,skyc1,skyc2,skyc3,skyc4,wxcodes,day_of_week
2022-03-17,16,107.67939000000001,2022,3,17,21.87,45.248000000000005,74.46666666666667,51.9,45.35,170,20,0,29.68,NA,10,28,5333.333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.43333333333334,OVC,M,M,M,M,5
2022-03-17,17,130.76028000000002,2022,3,17,24.46,22.297,71.9,53.06666666666667,51.306666666666665,170,17,0,29.676666666666666,NA,10,26.666666666666668,4466.666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.93333333333334,SCT,M,M,M,M,5
2022-03-17,18,56.377610000000004,2022,3,17,28.060000000000002,20.804,70.46666666666667,53.43333333333334,54.79666666666667,153.33333333333334,16.333333333333332,0,29.666666666666668,NA,10,23.666666666666668,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.46666666666667,SCT,M,M,M,M,5
2022-03-18,19,3.37048,2022,3,17,35.93,21.966,68.63333333333334,54.1,59.776666666666664,163.33333333333334,15.666666666666666,0,29.683333333333334,NA,10,23,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.66666666666667,SCT,M,M,M,M,6
2022-03-18,20,0,2022,3,17,26.61,19.154,66.63333333333334,55.93333333333333,68.66666666666667,173.33333333333334,12,0,29.706666666666667,NA,10,14,3900,7200,11000,NA,NA,NA,NA,NA,NA,NA,66.63333333333334,SCT,SCT,OVC,M,M,6
2022-03-18,21,0,2022,3,17,20.34,23.788,64.33333333333334,56.86666666666667,76.7,166.66666666666666,9,0,29.703333333333333,NA,10,17,6850,6500,10000,NA,NA,NA,NA,NA,NA,NA,64.33333333333334,SCT,SCT,M,M,TS,6
2022-03-18,22,0,2022,3,17,15.16,21.328,64,56.733333333333334,77.31333333333333,166.66666666666666,14.333333333333334,0,29.69,NA,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.96666666666667,CLR,M,M,M,M,6
2022-03-18,23,0,2022,3,17,8.700000000000001,19.684,63.333333333333336,57.53333333333333,81.38666666666667,183.33333333333334,12,0,29.703333333333333,NA,10,17,2900,3400,NA,NA,NA,NA,NA,NA,NA,NA,63.36666666666667,SCT,SCT,M,M,M,6
2022-03-18,0,0,2022,3,18,5.7700000000000005,16.069,63.333333333333336,58.699999999999996,84.85,193.33333333333334,10.666666666666666,0,29.703333333333333,NA,10,15.666666666666666,2300,3250,NA,NA,NA,NA,NA,NA,NA,NA,63.333333333333336,SCT,SCT,M,M,M,6
2022-03-18,1,0,2022,3,18,5.42,13.349,60.8,49.233333333333334,66.74333333333334,253.33333333333334,15.333333333333334,0,29.713333333333335,NA,10,24.5,2000,3000,NA,NA,NA,NA,NA,NA,NA,NA,60.8,SCT,SCT,M,M,M,6
2022-03-18,2,0,2022,3,18,4.89,15.190000000000001,55.26666666666667,45.5,69.70666666666666,266.6666666666667,16.666666666666668,0,29.73,NA,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.266666666666666,CLR,M,M,M,M,6
2022-03-18,3,0,2022,3,18,5.87,13.649000000000001,52.2,44.233333333333334,74.18,273.3333333333333,15.666666666666666,0,29.76,NA,10,22.666666666666668,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2,OVC,M,M,M,M,6
2022-03-18,4,0,2022,3,18,8.4,14.258000000000001,50.733333333333334,42.6,73.47333333333333,283.3333333333333,17,0,29.78,NA,10,23,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.733333333333334,OVC,M,M,M,M,6
2022-03-18,5,0,2022,3,18,9.57,15.641,49.300000000000004,40.733333333333334,72.10666666666667,283.3333333333333,12.333333333333334,0,29.803333333333335,NA,10,22,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.946666666666665,OVC,M,M,M,M,6
2022-03-18,6,0,2022,3,18,21.150000000000002,31.025,47.1,38.833333333333336,72.72666666666666,280,16.333333333333332,0,29.85,NA,10,23.333333333333332,2233.3333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.06666666666667,OVC,M,M,M,M,6
2022-03-18,7,0,2022,3,18,29.23,30.926,46.266666666666666,38.03333333333333,72.92333333333333,290,13,0,29.873333333333335,NA,10,20.666666666666668,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.873333333333335,OVC,M,M,M,M,6
2022-03-18,8,8.89592,2022,3,18,26.55,44.177,46.46666666666667,37.233333333333334,70.06,286.6666666666667,12.666666666666666,0,29.91,NA,10,21,2366.6666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.24333333333333,OVC,M,M,M,M,6
2022-03-18,9,94.07350000000001,2022,3,18,20.150000000000002,13.047,47.63333333333333,36.03333333333333,64.12,286.6666666666667,15.666666666666666,0,29.943333333333335,NA,10,24,2700,3900,4600,NA,NA,NA,NA,NA,NA,NA,40.89333333333333,OVC,OVC,OVC,M,M,6
2022-03-18,10,165.69356000000002,2022,3,18,19.81,10.484,48.733333333333334,34.733333333333334,58.263333333333335,300,18,0,29.973333333333333,NA,10,27.666666666666668,3233.3333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.839999999999996,OVC,M,M,M,M,6
2022-03-18,11,140.44376,2022,3,18,20.400000000000002,7.345000000000001,49.266666666666666,35.96666666666667,59.97666666666667,296.6666666666667,18.666666666666668,0,30,NA,10,28.333333333333332,3166.6666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.37,OVC,M,M,M,M,6
2022-03-18,12,194.07834000000003,2022,3,18,21.36,10.48,50.333333333333336,36.03333333333333,57.88666666666666,303.3333333333333,17.666666666666668,0,30.026666666666667,NA,10,25.666666666666668,3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.973333333333336,OVC,M,M,M,M,6
2022-03-18,13,274.54481000000004,2022,3,18,28.57,26.690000000000005,53.3,36.333333333333336,52.519999999999996,300,18.333333333333332,0,30.023333333333333,NA,10,25.333333333333332,3700,4000,NA,NA,NA,NA,NA,NA,NA,NA,53.3,OVC,OVC,M,M,M,6
2022-03-18,14,263.11037999999996,2022,3,18,32.22,28.526999999999997,54.9,36.666666666666664,50.04333333333334,306.6666666666667,15.666666666666666,0,30.02,NA,10,24.333333333333332,4100,4700,NA,NA,NA,NA,NA,NA,NA,NA,54.9,OVC,OVC,M,M,M,6
2022-03-18,15,245.58334000000002,2022,3,18,27.51,30.712,55.833333333333336,35.8,46.803333333333335,316.6666666666667,16,0,30.02,NA,10,26.666666666666668,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.833333333333336,OVC,M,M,M,M,6
2022-03-18,16,321.38915000000003,2022,3,18,33,27.904000000000003,57.2,35.96666666666667,44.85666666666667,316.6666666666667,12.666666666666666,0,30.016666666666666,NA,10,20.666666666666668,5266.666666666667,6000,NA,NA,NA,NA,NA,NA,NA,NA,57.2,SCT,M,M,M,M,6
2022-03-18,17,321.41222000000005,2022,3,18,35.99,28.169999999999998,58.766666666666666,35.166666666666664,41.123333333333335,323.3333333333333,14.666666666666666,0,30.013333333333335,NA,10,21.333333333333332,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.766666666666666,SCT,M,M,M,M,6
2022-03-18,18,177.33609,2022,3,18,55.25,40.214,58.333333333333336,33.86666666666667,39.60666666666667,340,8.666666666666666,0,30.026666666666667,NA,10,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.333333333333336,CLR,M,M,M,M,6
2022-03-19,19,16.428420000000003,2022,3,18,137.75,72.675,55.16666666666667,33.199999999999996,43.199999999999996,330,4.666666666666667,0,30.046666666666667,NA,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.166666666666664,CLR,M,M,M,M,7
2022-03-19,20,0,2022,3,18,114.56,71.644,51.46666666666667,32.733333333333334,48.64333333333333,293.3333333333333,3,0,30.07,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.18,CLR,M,M,M,M,7
2022-03-19,21,0,2022,3,18,73.69,52.257999999999996,47.833333333333336,32.93333333333334,56.08,306.6666666666667,3.6666666666666665,0,30.086666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.263333333333335,CLR,M,M,M,M,7
2022-03-19,22,0,2022,3,18,52.36,64.632,48.16666666666667,30.033333333333335,49.2,315,4,0,30.093333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.815,CLR,M,M,M,M,7
2022-03-19,23,0,2022,3,18,40.26,46.472,46.43333333333334,29.333333333333332,51.33,303.3333333333333,3.3333333333333335,0,30.103333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.83,CLR,M,M,M,M,7
2022-03-19,0,0,2022,3,19,54.49,48.777,44.66666666666667,30.2,56.54,260,3.6666666666666665,0,30.11,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.57,CLR,M,M,M,M,7
2022-03-19,1,0,2022,3,19,46.38,41.668,40.36666666666667,31.266666666666666,69.83333333333333,76.66666666666666,1,0,30.11,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.65,CLR,M,M,M,M,7
2022-03-19,2,0,2022,3,19,42.92,36.533,39,31.433333333333334,74.07333333333334,236.66666666666666,5,0,30.12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.85333333333333,CLR,M,M,M,M,7
2022-03-19,3,0,2022,3,19,39.35,36.863,39.1,29.666666666666668,68.60666666666667,263.3333333333333,5.333333333333333,0,30.12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.61333333333333,CLR,M,M,M,M,7
2022-03-19,4,0,2022,3,19,39.38,39.574,39,29.733333333333334,69.10666666666667,246.66666666666666,5.666666666666667,0,30.123333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.21,CLR,M,M,M,M,7
2022-03-19,5,0,2022,3,19,38.28,37.947,38.26666666666667,29.3,69.89333333333333,233.33333333333334,4,0,30.136666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.736666666666665,CLR,M,M,M,M,7
2022-03-19,6,0,2022,3,19,39.84,38.86,37.800000000000004,29.233333333333334,70.86999999999999,230,5.666666666666667,0,30.156666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.81,CLR,M,M,M,M,7
2022-03-19,7,3.6825300000000003,2022,3,19,40.730000000000004,38.636,38,29.566666666666666,71.39,240,4.666666666666667,0,30.18,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.943333333333335,CLR,M,M,M,M,7
2022-03-19,8,131.83312999999998,2022,3,19,34.6,34.955,45.9,33.266666666666666,61.446666666666665,246.66666666666666,6,0,30.206666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.269999999999996,CLR,M,M,M,M,7
2022-03-19,9,309.05312000000004,2022,3,19,35.480000000000004,34.979,55.46666666666667,33.266666666666666,43.21,236.66666666666666,8.333333333333334,0,30.226666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.46666666666667,CLR,M,M,M,M,7
2022-03-19,10,330.08493000000004,2022,3,19,28.38,25.728,61.43333333333334,30.7,31.203333333333333,246.66666666666666,11,0,30.240000000000002,NA,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.46666666666667,CLR,M,M,M,M,7
2022-03-19,11,329.97622,2022,3,19,24.76,29.776999999999997,65.73333333333333,30.4,26.56,246.66666666666666,10,0,30.25,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7,CLR,M,M,M,M,7
2022-03-19,12,329.93593999999996,2022,3,19,22.18,33.924,67.63333333333334,29.433333333333334,23.93,243.33333333333334,7.666666666666667,0,30.236666666666668,NA,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.60000000000001,CLR,M,M,M,M,7
2022-03-19,13,327.05693,2022,3,19,25.55,48.495,69.33333333333333,28.46666666666667,21.676666666666666,250,7.333333333333333,0,30.22,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.33333333333333,CLR,M,M,M,M,7
2022-03-19,14,322.78709000000003,2022,3,19,29.22,43.808,71.03333333333333,28.4,20.343333333333334,246.66666666666666,10.666666666666666,0,30.19,NA,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.06666666666666,CLR,M,M,M,M,7
2022-03-19,15,324.15104,2022,3,19,27.82,31.563,71.83333333333333,28.2,19.616666666666667,243.33333333333334,8,0,30.16,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.89999999999999,CLR,M,M,M,M,7
2022-03-19,16,324.73947999999996,2022,3,19,28.95,30.185000000000002,72.5,27.633333333333333,18.779999999999998,240,5.666666666666667,0,30.14,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5,CLR,M,M,M,M,7
2022-03-19,17,309.58155000000005,2022,3,19,27.09,30.675,73.06666666666666,27.866666666666667,18.643333333333334,213.33333333333334,5.666666666666667,0,30.116666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,CLR,M,M,M,M,7
2022-03-19,18,180.50638,2022,3,19,41.74,153.72899999999998,71.36666666666666,26.833333333333332,18.886666666666667,230,3.6666666666666665,0,30.12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.39999999999999,CLR,M,M,M,M,7
2022-03-20,19,17.518720000000002,2022,3,19,121.26,171.103,65.83333333333334,28.466666666666665,24.536666666666665,166.66666666666666,4.666666666666667,0,30.13,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.83333333333333,CLR,M,M,M,M,1
2022-03-20,20,0,2022,3,19,48.35,47.291000000000004,62.13333333333333,29.433333333333334,28.98,156.66666666666666,4.666666666666667,0,30.136666666666667,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.166666666666664,CLR,M,M,M,M,1
2022-03-20,21,0,2022,3,19,30.71,49.748000000000005,58.66666666666667,29.766666666666666,33.18,170,5,0,30.156666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,CLR,M,M,M,M,1
2022-03-20,22,0,2022,3,19,20.85,30.485000000000003,56.06666666666667,29.633333333333333,36.24666666666667,166.66666666666666,5,0,30.16,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.06666666666667,CLR,M,M,M,M,1
2022-03-20,23,0,2022,3,19,15.780000000000001,18.234,53.2,30.666666666666668,41.89333333333333,170,6,0,30.166666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.233333333333334,CLR,M,M,M,M,1
2022-03-20,0,0,2022,3,20,13.27,12.424000000000001,51.733333333333334,30.433333333333334,43.93,176.66666666666666,6,0,30.163333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7,CLR,M,M,M,M,1
2022-03-20,1,0,2022,3,20,8.9,9.357000000000001,52.93333333333334,31.866666666666667,44.413333333333334,186.66666666666666,9,0,30.16,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.96666666666667,CLR,M,M,M,M,1
2022-03-20,2,0,2022,3,20,8.03,6.85,53.6,31.566666666666666,42.803333333333335,186.66666666666666,8.333333333333334,0,30.16,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.63333333333333,CLR,M,M,M,M,1
2022-03-20,3,0,2022,3,20,8.540000000000001,5.965,53.233333333333334,31.233333333333334,42.86,183.33333333333334,8.333333333333334,0,30.153333333333336,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.233333333333334,CLR,M,M,M,M,1
2022-03-20,4,0,2022,3,20,8.94,4.663,52.800000000000004,30.7,42.56333333333333,180,7.333333333333333,0,30.150000000000002,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.833333333333336,CLR,M,M,M,M,1
2022-03-20,5,0,2022,3,20,9.44,7.3629999999999995,51,31.033333333333335,46.21,176.66666666666666,7,0,30.153333333333336,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.96666666666667,CLR,M,M,M,M,1
2022-03-20,6,0,2022,3,20,15.84,15.663,50.233333333333334,31.233333333333334,47.85666666666667,176.66666666666666,6.666666666666667,0,30.166666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.10666666666666,CLR,M,M,M,M,1
2022-03-20,7,1.0597100000000002,2022,3,20,18.93,20.82,50.233333333333334,31.533333333333335,48.45666666666667,156.66666666666666,7,0,30.176666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.233333333333334,CLR,M,M,M,M,1
2022-03-20,8,97.9681,2022,3,20,16.6,15.331999999999999,53.6,33.733333333333334,46.79,156.66666666666666,7.666666666666667,0,30.196666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6,CLR,M,M,M,M,1
2022-03-20,9,300.17515000000003,2022,3,20,10.100000000000001,14.393,60.233333333333334,36.13333333333333,40.526666666666664,183.33333333333334,8.333333333333334,0,30.216666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.199999999999996,CLR,M,M,M,M,1
2022-03-20,10,329.95023000000003,2022,3,20,7.79,4.761,66,37.2,34.510000000000005,190,11,0,30.23,NA,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,CLR,M,M,M,M,1
2022-03-20,11,329.84540000000004,2022,3,20,8.53,2.7060000000000004,69.9,36.666666666666664,29.556666666666665,203.33333333333334,12.666666666666666,0,30.223333333333333,NA,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.86666666666667,CLR,M,M,M,M,1
2022-03-20,12,329.98082999999997,2022,3,20,7.24,2.612,73,36.43333333333333,26.316666666666666,173.33333333333334,12.333333333333334,0,30.203333333333333,NA,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.03333333333333,CLR,M,M,M,M,1
2022-03-20,13,328.35164000000003,2022,3,20,7.05,4.018,75.16666666666667,35,23.16,170,14.666666666666666,0,30.17,NA,10,20.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.16666666666667,CLR,M,M,M,M,1
2022-03-20,14,329.11899999999997,2022,3,20,8.02,8.297,76.56666666666668,33.833333333333336,21.05,156.66666666666666,18,0,30.14,NA,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.56666666666666,CLR,M,M,M,M,1
2022-03-20,15,329.97707,2022,3,20,8.34,12.214,77.63333333333334,35.666666666666664,21.94,176.66666666666666,14,0,30.11,NA,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.60000000000001,CLR,M,M,M,M,1
2022-03-20,16,329.67134000000004,2022,3,20,9.48,19.023,78.36666666666667,30.466666666666665,17.416666666666668,163.33333333333334,16.333333333333332,0,30.080000000000002,NA,10,22.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.36666666666667,CLR,M,M,M,M,1
2022-03-20,17,314.48371000000003,2022,3,20,17.42,12.322,77.9,28.7,16.363333333333333,176.66666666666666,14,0,30.053333333333335,NA,10,21.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.93333333333334,CLR,M,M,M,M,1
2022-03-20,18,183.42004000000003,2022,3,20,24.71,46.972,76,29,17.683333333333334,146.66666666666666,14,0,30.04,NA,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.96666666666667,CLR,M,M,M,M,1
2022-03-21,19,17.867900000000002,2022,3,20,36.65,23.508000000000003,71.60000000000001,28.966666666666665,20.523333333333333,143.33333333333334,10,0,30.033333333333335,NA,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6,CLR,M,M,M,M,2
2022-03-21,20,0,2022,3,20,32.800000000000004,22.936,66.83333333333333,31,26.21,133.33333333333334,7.666666666666667,0,30.03,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8,CLR,M,M,M,M,2
2022-03-21,21,0,2022,3,20,20.45,19.665,64.86666666666666,31.8,28.923333333333336,130,9.666666666666666,0,30.03,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.86666666666666,CLR,M,M,M,M,2
2022-03-21,22,0,2022,3,20,7.62,8.926,64.66666666666667,30.9,28.083333333333332,140,11.666666666666666,0,30.04,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.66666666666667,CLR,M,M,M,M,2
2022-03-21,23,0,2022,3,20,4.96,2.181,63.36666666666667,31.766666666666666,30.48,150,9.666666666666666,0,30.036666666666665,NA,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.33333333333333,CLR,M,M,M,M,2
2022-03-21,0,0,2022,3,21,3.91,-5.3469999999999995,61.13333333333333,32.833333333333336,34.36333333333334,143.33333333333334,8,0,30.026666666666667,NA,10,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.166666666666664,OVC,M,M,M,M,2
2022-03-21,1,0,2022,3,21,1.92,-7.846000000000001,59.833333333333336,34.56666666666667,38.54666666666667,143.33333333333334,7.333333333333333,0,30.02,NA,10,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.833333333333336,BKN,M,M,M,M,2
2022-03-21,2,0,2022,3,21,2.0100000000000002,-8.397,59.7,35.46666666666667,40.233333333333334,136.66666666666666,8.666666666666666,0,30.006666666666668,NA,10,NA,9333.333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.666666666666664,BKN,M,M,M,M,2
2022-03-21,3,0,2022,3,21,2.2600000000000002,-5.755000000000001,60.233333333333334,37.03333333333333,41.97333333333333,143.33333333333334,11,0,29.98,NA,10,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.233333333333334,OVC,M,M,M,M,2
2022-03-21,4,0,2022,3,21,3.18,-0.599,59.8,38.166666666666664,44.653333333333336,140,11.666666666666666,0,29.953333333333333,NA,10,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.733333333333334,OVC,M,M,M,M,2
2022-03-21,5,0,2022,3,21,7.82,3.211,58.56666666666667,39.333333333333336,48.8,140,10.666666666666666,0,29.953333333333333,NA,10,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.53333333333333,SCT,M,M,M,M,2
2022-03-21,6,0,2022,3,21,13.18,16.099,56.96666666666667,40.1,53.269999999999996,120,8.666666666666666,0,29.94666666666667,NA,10,NA,8000,8500,10500,NA,NA,NA,NA,NA,NA,NA,56.96666666666667,SCT,SCT,M,M,M,2
2022-03-21,7,0,2022,3,21,23.93,33.839,57.8,42.9,57.72666666666667,116.66666666666667,11,0,29.93,NA,10,NA,2800,4000,10000,NA,NA,NA,NA,NA,NA,NA,57.733333333333334,OVC,M,OVC,M,M,2
2022-03-21,8,1.87101,2022,3,21,22.57,49.106,58.26666666666667,43.56666666666667,57.92666666666667,113.33333333333333,11.666666666666666,0,29.913333333333334,NA,10,17,2133.3333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.266666666666666,OVC,M,M,M,M,2
2022-03-21,9,23.28753,2022,3,21,23.990000000000002,78.732,59.2,43.199999999999996,55.31333333333333,116.66666666666667,13.333333333333334,0,29.89,NA,10,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2,OVC,M,M,M,M,2
2022-03-21,10,56.22592,2022,3,21,19.95,23.64,60.733333333333334,44.233333333333334,54.61333333333334,120,14,0,29.863333333333333,NA,10,19.666666666666668,2066.6666666666665,3400,NA,NA,NA,NA,NA,NA,NA,NA,60.7,OVC,OVC,M,M,M,2
2022-03-21,11,58.709979999999995,2022,3,21,19.75,35.184000000000005,62.833333333333336,48.06666666666667,58.52333333333333,126.66666666666667,15.666666666666666,0,29.810000000000002,NA,10,24,2200,4000,5000,NA,NA,NA,NA,NA,NA,NA,62.833333333333336,OVC,M,OVC,M,VCTS,2
2022-03-21,12,50.43234,2022,3,21,27.43,31.640000000000004,63.06666666666667,52.53333333333333,68.3,130,15,0,29.763333333333335,NA,10,21.333333333333332,2066.6666666666665,2800,3500,NA,NA,NA,NA,NA,NA,NA,63.06666666666667,OVC,M,OVC,M,VCTS,2
2022-03-21,13,21.00504,2022,3,21,38.300000000000004,254.358,62.1,58.199999999999996,87.35,140,11.333333333333334,0.26,29.736666666666668,NA,6.666666666666667,20.5,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.06666666666666,OVC,M,M,M,RA,2
2022-03-21,14,5.09534,2022,3,21,30.75,45.257999999999996,61.63333333333333,59.93333333333333,94.03666666666666,143.33333333333334,10,0.23,29.696666666666665,NA,6.333333333333333,23,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.63333333333333,OVC,M,M,M,TSRA BR,2
2022-03-21,15,14.4944,2022,3,21,23.04,27.844,62.13333333333333,61.1,96.18333333333334,193.33333333333334,8.666666666666666,0.62,29.663333333333334,NA,2.5833333333333335,15,566.6666666666666,1200,1700,NA,NA,NA,NA,NA,NA,NA,62.2,OVC,M,OVC,M,+TSRA BR,2
2022-03-21,16,18.63193,2022,3,21,26.14,22.782,64.36666666666667,63.333333333333336,96.56,140,14.333333333333334,0.93,29.626666666666665,NA,5.583333333333333,22,666.6666666666666,1166.6666666666667,1700,NA,NA,NA,NA,NA,NA,NA,64.33333333333333,BKN,OVC,OVC,M,VCTSRA BR,2
2022-03-21,17,36.843450000000004,2022,3,21,26.93,22.910000000000004,66.66666666666667,64.4,92.31666666666666,140,14.333333333333334,0.05,29.563333333333336,NA,9,21.666666666666668,1266.6666666666667,2000,3200,NA,NA,NA,NA,NA,NA,NA,66.7,OVC,M,OVC,M,VCTS,2
2022-03-21,18,5.752099999999999,2022,3,21,38.08,23.506,66.13333333333334,64.26666666666667,93.70666666666666,166.66666666666666,12.666666666666666,0.07,29.560000000000002,NA,8.333333333333334,19.5,1200,1900,2550,NA,NA,NA,NA,NA,NA,NA,66.13333333333334,BKN,OVC,OVC,M,-VCTSRA,2
2022-03-22,19,0,2022,3,21,59.82,28.063,62.833333333333336,60.333333333333336,91.55666666666666,220,16.666666666666668,0.88,29.62666666666667,NA,5.5,26.666666666666668,1066.6666666666667,1766.6666666666667,3500,NA,NA,NA,NA,NA,NA,NA,62.833333333333336,SCT,OVC,OVC,M,+TSRA BR,3
2022-03-22,20,0,2022,3,21,64.87,44.870000000000005,58,56.833333333333336,95.77333333333334,216.66666666666666,7,0.5700000000000001,29.673333333333336,NA,6,NA,3833.3333333333335,5200,6500,NA,NA,NA,NA,NA,NA,NA,58.03333333333333,SCT,OVC,OVC,M,TSRA,3
2022-03-22,21,0,2022,3,21,38.02,27.610000000000003,57.53333333333334,55.03333333333333,91.35666666666667,176.66666666666666,8,0.14,29.64,NA,10,NA,9333.333333333334,9750,10000,NA,NA,NA,NA,NA,NA,NA,57.53333333333334,SCT,SCT,OVC,M,M,3
2022-03-22,22,0,2022,3,21,33.1,69.452,56.43333333333334,54.1,92.09333333333333,176.66666666666666,6,0,29.64,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4,CLR,M,M,M,M,3
